encounter_id,pokemon_id,trainer,zone,pokemon_level,combat_power,captured,date
7012,126,Blue,Zona Safari,41,709,True,2026-06-24 04:00:00
7013,161,Brock,Cueva Celeste,73,313,True,2026-02-18 20:00:00
7014,80,Brock,Ruta 1,78,1341,True,2026-02-20 06:00:00
7015,21,Ash,Bosque Verde,81,421,False,2026-05-29 09:00:00
7016,39,Ash,Isla Canela,82,778,False,2026-04-22 04:00:00
7017,85,Brock,Cueva Celeste,78,1287,False,2026-01-30 03:00:00
7018,189,Brock,Zona Safari,29,600,True,2026-06-24 04:00:00
7019,100,Red,Monte Moon,81,534,False,2026-02-17 03:00:00
7020,87,Leaf,Bosque Verde,97,1610,True,2026-01-06 15:00:00
7021,81,Ash,Cueva Celeste,69,448,False,2026-04-23 10:00:00
7022,184,Misty,Bosque Verde,51,963,True,2026-06-28 04:00:00
7023,36,Leaf,Monte Moon,28,607,False,2026-01-14 04:00:00
7024,32,Ash,Isla Canela,98,539,False,2026-06-29 00:00:00
7025,178,Ash,Ruta 1,57,940,True,2026-03-31 23:00:00
7026,103,Brock,Cueva Celeste,96,1785,True,2026-02-21 08:00:00
7027,35,Blue,Bosque Verde,50,565,False,2026-05-13 02:00:00
7028,42,Brock,Ruta 1,47,747,False,2026-03-02 17:00:00
7029,3,Misty,Ruta 1,6,141,False,2026-02-13 10:00:00
7030,141,Ash,Isla Canela,18,311,False,2026-03-06 17:00:00
7031,10,Ash,Bosque Verde,89,347,False,2026-05-01 17:00:00
7032,40,Red,Isla Canela,64,1254,False,2026-04-10 00:00:00
7033,168,Ash,Isla Canela,66,924,False,2026-01-31 07:00:00
7034,150,Brock,Monte Moon,91,2784,True,2026-05-07 10:00:00
7035,2,Leaf,Zona Safari,1,14,False,2026-03-17 20:00:00
7036,19,Ash,Bosque Verde,33,168,False,2026-04-20 08:00:00
7037,123,Misty,Zona Safari,69,690,True,2026-02-02 16:00:00
7038,123,Red,Bosque Verde,17,170,False,2026-03-19 00:00:00
7039,139,Red,Zona Safari,39,674,True,2026-05-11 20:00:00
7040,42,Blue,Monte Moon,14,222,False,2026-05-28 10:00:00
7041,76,Blue,Ruta 1,63,1404,True,2026-01-01 14:00:00
7042,53,Blue,Ruta 1,20,308,False,2026-05-03 17:00:00
7043,128,Ash,Isla Canela,84,1444,True,2026-04-18 00:00:00
7044,146,Red,Cueva Celeste,80,2088,True,2026-05-31 21:00:00
7045,100,Leaf,Zona Safari,60,396,False,2026-06-21 15:00:00
7046,97,Misty,Zona Safari,82,1385,False,2026-04-19 14:00:00
7047,171,Blue,Bosque Verde,48,772,False,2026-05-23 03:00:00
7048,38,Ash,Zona Safari,83,1469,False,2026-05-22 00:00:00
7049,142,Red,Bosque Verde,10,180,False,2026-01-04 15:00:00
7050,58,Blue,Ruta 1,64,448,False,2026-01-17 04:00:00
7051,183,Misty,Monte Moon,93,818,True,2026-01-25 15:00:00
7052,20,Red,Bosque Verde,66,957,True,2026-04-09 03:00:00
7053,137,Ash,Ruta 1,41,323,False,2026-02-06 12:00:00
7054,179,Misty,Monte Moon,45,252,True,2026-05-26 21:00:00
7055,54,Brock,Zona Safari,34,217,True,2026-02-26 00:00:00
7056,153,Red,Ruta 1,62,880,True,2026-06-30 21:00:00
7057,69,Red,Monte Moon,79,474,True,2026-01-30 06:00:00
7058,99,Ash,Ruta 1,69,1145,True,2026-02-02 17:00:00
7059,140,Red,Cueva Celeste,45,319,False,2026-05-21 07:00:00
7060,125,Blue,Monte Moon,87,1496,False,2026-05-18 13:00:00
7061,21,Ash,Bosque Verde,1,5,False,2026-05-24 16:00:00
7062,176,Brock,Zona Safari,68,965,True,2026-02-22 09:00:00
7063,33,Misty,Isla Canela,82,1049,True,2026-04-11 16:00:00
7064,120,Blue,Cueva Celeste,48,326,True,2026-03-21 02:00:00
7065,179,Leaf,Cueva Celeste,92,515,False,2026-01-01 11:00:00
7066,148,Leaf,Isla Canela,62,911,False,2026-02-14 02:00:00
7067,140,Misty,Ruta 1,100,710,True,2026-05-11 21:00:00
7068,80,Red,Monte Moon,79,1358,False,2026-02-11 00:00:00
7069,133,Red,Isla Canela,93,604,True,2026-04-14 14:00:00
7070,70,Leaf,Ruta 1,21,287,True,2026-06-14 14:00:00
7071,163,Red,Isla Canela,98,509,True,2026-01-16 06:00:00
7072,165,Brock,Cueva Celeste,78,413,True,2026-06-19 15:00:00
7073,39,Leaf,Isla Canela,67,636,True,2026-06-24 01:00:00
7074,196,Leaf,Monte Moon,58,1067,False,2026-05-19 06:00:00
7075,199,Blue,Cueva Celeste,28,481,False,2026-01-07 03:00:00
7076,171,Red,Isla Canela,69,1110,True,2026-03-03 05:00:00
7077,84,Leaf,Isla Canela,82,508,False,2026-03-31 22:00:00
7078,49,Misty,Monte Moon,14,221,False,2026-04-09 04:00:00
7079,184,Misty,Zona Safari,25,472,True,2026-04-02 13:00:00
7080,11,Misty,Zona Safari,33,237,True,2026-02-06 00:00:00
7081,147,Red,Bosque Verde,14,84,False,2026-05-29 01:00:00
7082,106,Red,Bosque Verde,59,938,False,2026-02-26 14:00:00
7083,105,Blue,Ruta 1,78,1162,False,2026-01-20 00:00:00
7084,128,Blue,Monte Moon,26,447,False,2026-06-05 19:00:00
7085,31,Ash,Monte Moon,26,590,False,2026-03-10 18:00:00
7086,142,Blue,Isla Canela,22,396,False,2026-03-19 20:00:00
7087,160,Misty,Ruta 1,60,1434,False,2026-06-27 15:00:00
7088,113,Leaf,Ruta 1,47,1856,False,2026-01-05 05:00:00
7089,4,Leaf,Ruta 1,96,595,True,2026-04-07 00:00:00
7090,31,Ash,Isla Canela,46,1044,True,2026-03-04 00:00:00
7091,48,Red,Cueva Celeste,49,298,False,2026-03-04 14:00:00
7092,118,Red,Zona Safari,6,38,True,2026-02-10 20:00:00
7093,100,Blue,Isla Canela,59,389,False,2026-03-26 00:00:00
7094,189,Misty,Zona Safari,72,1490,True,2026-06-03 18:00:00
7095,186,Red,Ruta 1,59,1327,False,2026-05-10 06:00:00
7096,16,Red,Isla Canela,36,180,True,2026-04-25 03:00:00
7097,170,Brock,Cueva Celeste,88,580,False,2026-05-28 03:00:00
7098,177,Misty,Ruta 1,49,313,False,2026-02-13 10:00:00
7099,153,Red,Cueva Celeste,44,624,False,2026-05-18 06:00:00
7100,62,Brock,Bosque Verde,99,2277,False,2026-04-25 17:00:00
7101,44,Red,Zona Safari,87,1200,True,2026-02-24 18:00:00
7102,39,Ash,Ruta 1,82,778,True,2026-05-01 18:00:00
7103,101,Misty,Isla Canela,24,412,True,2026-04-15 21:00:00
7104,145,Red,Ruta 1,66,1722,True,2026-05-02 09:00:00
7105,126,Blue,Zona Safari,27,467,False,2026-06-21 14:00:00
7106,174,Misty,Bosque Verde,16,67,True,2026-04-16 06:00:00
7107,77,Blue,Monte Moon,59,483,True,2026-06-06 21:00:00
7108,145,Misty,Monte Moon,75,1957,False,2026-05-14 07:00:00
7109,80,Leaf,Monte Moon,94,1616,False,2026-03-28 22:00:00
7110,161,Misty,Bosque Verde,36,154,True,2026-04-08 10:00:00
7111,173,Leaf,Isla Canela,88,387,False,2026-05-24 00:00:00
7112,13,Ash,Bosque Verde,69,269,True,2026-02-03 11:00:00
7113,97,Leaf,Cueva Celeste,94,1588,True,2026-04-22 16:00:00
7114,146,Brock,Ruta 1,38,991,True,2026-05-06 19:00:00
7115,27,Brock,Cueva Celeste,96,576,False,2026-06-28 20:00:00
7116,94,Brock,Bosque Verde,60,1350,True,2026-01-05 15:00:00
7117,177,Ash,Ruta 1,54,345,False,2026-06-23 09:00:00
7118,105,Misty,Bosque Verde,29,432,False,2026-05-08 16:00:00
7119,49,Brock,Cueva Celeste,71,1121,False,2026-01-18 05:00:00
7120,5,Ash,Zona Safari,28,397,True,2026-04-20 01:00:00
7121,15,Ash,Zona Safari,42,747,True,2026-01-25 22:00:00
7122,30,Leaf,Zona Safari,97,1241,True,2026-05-08 12:00:00
7123,199,Blue,Cueva Celeste,77,1324,False,2026-03-29 09:00:00
7124,137,Misty,Cueva Celeste,3,23,True,2026-04-27 06:00:00
7125,79,Ash,Monte Moon,67,422,True,2026-02-08 10:00:00
7126,144,Brock,Ruta 1,29,756,True,2026-01-21 09:00:00
7127,127,Ash,Isla Canela,80,1400,True,2026-05-13 10:00:00
7128,135,Brock,Isla Canela,99,1821,True,2026-02-04 00:00:00
7129,14,Ash,Cueva Celeste,10,72,True,2026-02-14 19:00:00
7130,126,Ash,Zona Safari,48,830,False,2026-03-27 17:00:00
7131,39,Blue,Ruta 1,22,209,True,2026-01-22 13:00:00
7132,137,Blue,Monte Moon,80,632,False,2026-03-01 08:00:00
7133,43,Misty,Monte Moon,81,518,True,2026-05-29 19:00:00
7134,113,Brock,Monte Moon,61,2409,True,2026-04-10 05:00:00
7135,28,Red,Cueva Celeste,11,173,False,2026-01-03 21:00:00
7136,138,Brock,Cueva Celeste,69,489,False,2026-05-19 21:00:00
7137,74,Misty,Isla Canela,14,84,True,2026-01-11 04:00:00
7138,190,Leaf,Ruta 1,44,316,False,2026-05-13 16:00:00
7139,100,Red,Isla Canela,14,92,True,2026-02-26 18:00:00
7140,157,Brock,Zona Safari,30,720,True,2026-05-12 11:00:00
7141,82,Blue,Monte Moon,95,1548,False,2026-05-12 16:00:00
7142,110,Red,Monte Moon,53,911,True,2026-05-04 04:00:00
7143,119,Brock,Cueva Celeste,6,94,False,2026-01-23 13:00:00
7144,106,Misty,Isla Canela,19,302,True,2026-03-19 20:00:00
7145,131,Red,Ruta 1,69,1290,True,2026-03-12 02:00:00
7146,184,Leaf,Ruta 1,65,1228,True,2026-06-19 02:00:00
7147,5,Brock,Isla Canela,89,1263,False,2026-02-06 10:00:00
7148,105,Misty,Ruta 1,17,253,True,2026-06-07 23:00:00
7149,113,Ash,Monte Moon,43,1698,True,2026-02-08 00:00:00
7150,33,Red,Zona Safari,24,307,False,2026-05-08 03:00:00
7151,126,Red,Cueva Celeste,73,1262,False,2026-03-29 21:00:00
7152,80,Brock,Isla Canela,99,1702,False,2026-02-04 01:00:00
7153,55,Brock,Cueva Celeste,28,489,True,2026-04-01 15:00:00
7154,73,Brock,Ruta 1,31,558,True,2026-03-25 17:00:00
7155,6,Leaf,Bosque Verde,11,264,True,2026-04-24 21:00:00
7156,21,Misty,Zona Safari,82,426,True,2026-05-20 14:00:00
7157,134,Brock,Isla Canela,89,1637,True,2026-05-07 07:00:00
7158,135,Brock,Monte Moon,82,1508,False,2026-01-09 10:00:00
7159,55,Leaf,Monte Moon,80,1400,True,2026-01-10 12:00:00
7160,133,Brock,Zona Safari,29,188,True,2026-02-27 14:00:00
7161,13,Misty,Ruta 1,82,319,False,2026-02-07 21:00:00
7162,195,Misty,Monte Moon,73,1102,True,2026-01-05 00:00:00
7163,149,Ash,Ruta 1,38,1026,True,2026-01-23 07:00:00
7164,86,Leaf,Monte Moon,38,247,False,2026-06-27 21:00:00
7165,15,Blue,Ruta 1,11,195,True,2026-01-20 01:00:00
7166,25,Misty,Zona Safari,72,806,False,2026-01-14 18:00:00
7167,82,Misty,Ruta 1,75,1222,True,2026-01-29 07:00:00
7168,195,Blue,Zona Safari,26,392,False,2026-06-05 13:00:00
7169,6,Misty,Bosque Verde,6,144,True,2026-05-19 05:00:00
7170,106,Misty,Bosque Verde,42,667,True,2026-05-18 00:00:00
7171,170,Leaf,Monte Moon,12,79,True,2026-03-15 00:00:00
7172,109,Red,Isla Canela,83,564,False,2026-03-19 07:00:00
7173,160,Misty,Ruta 1,59,1410,True,2026-05-15 09:00:00
7174,51,Brock,Ruta 1,4,59,True,2026-03-14 07:00:00
7175,118,Blue,Zona Safari,90,576,False,2026-05-29 06:00:00
7176,71,Red,Isla Canela,26,574,True,2026-03-10 08:00:00
7177,103,Ash,Isla Canela,91,1692,True,2026-03-29 10:00:00
7178,111,Ash,Zona Safari,28,193,False,2026-04-06 12:00:00
7179,116,Blue,Isla Canela,48,283,False,2026-02-24 16:00:00
7180,132,Ash,Monte Moon,85,858,False,2026-01-17 17:00:00
7181,155,Leaf,Zona Safari,19,117,False,2026-02-15 10:00:00
7182,196,Leaf,Isla Canela,14,257,True,2026-01-20 01:00:00
7183,42,Brock,Bosque Verde,67,1065,False,2026-04-02 12:00:00
7184,67,Brock,Isla Canela,93,1320,True,2026-04-05 21:00:00
7185,81,Misty,Isla Canela,25,162,False,2026-05-29 06:00:00
7186,93,Red,Zona Safari,79,1121,False,2026-03-15 15:00:00
7187,2,Leaf,Bosque Verde,19,269,True,2026-05-27 00:00:00
7188,11,Red,Cueva Celeste,46,331,False,2026-03-18 03:00:00
7189,160,Leaf,Zona Safari,20,478,False,2026-06-30 00:00:00
7190,118,Ash,Cueva Celeste,78,499,False,2026-02-20 11:00:00
7191,33,Leaf,Cueva Celeste,32,409,True,2026-02-04 11:00:00
7192,120,Ash,Cueva Celeste,35,238,True,2026-03-21 20:00:00
7193,24,Leaf,Isla Canela,82,1287,False,2026-06-03 08:00:00
7194,79,Misty,Cueva Celeste,11,69,False,2026-06-28 05:00:00
7195,84,Red,Bosque Verde,41,254,False,2026-02-12 16:00:00
7196,26,Blue,Isla Canela,41,893,False,2026-04-01 11:00:00
7197,17,Leaf,Bosque Verde,63,768,True,2026-01-26 07:00:00
7198,161,Blue,Monte Moon,73,313,False,2026-03-09 00:00:00
7199,191,Brock,Isla Canela,6,21,True,2026-01-24 02:00:00
7200,147,Blue,Bosque Verde,8,48,True,2026-02-08 12:00:00
7201,15,Ash,Cueva Celeste,22,391,False,2026-02-11 01:00:00
7202,106,Red,Ruta 1,20,318,False,2026-05-24 14:00:00
7203,101,Brock,Bosque Verde,7,120,False,2026-06-29 16:00:00
7204,198,Misty,Zona Safari,34,275,False,2026-05-21 04:00:00
7205,169,Red,Bosque Verde,72,1735,True,2026-01-28 18:00:00
7206,178,Red,Ruta 1,74,1221,True,2026-06-29 22:00:00
7207,197,Blue,Ruta 1,12,220,False,2026-02-24 13:00:00
7208,139,Leaf,Bosque Verde,81,1401,True,2026-05-14 22:00:00
7209,38,Red,Cueva Celeste,29,513,True,2026-04-18 11:00:00
7210,47,Brock,Ruta 1,70,994,True,2026-04-14 16:00:00
7211,96,Ash,Monte Moon,61,402,True,2026-01-25 18:00:00
7212,162,Red,Isla Canela,77,1116,True,2026-04-05 17:00:00
7213,84,Brock,Monte Moon,26,161,False,2026-03-21 23:00:00
7214,93,Misty,Isla Canela,61,866,False,2026-05-08 08:00:00
7215,114,Blue,Bosque Verde,39,339,False,2026-06-19 05:00:00
7216,96,Misty,Bosque Verde,56,369,True,2026-06-25 07:00:00
7217,90,Brock,Cueva Celeste,91,555,False,2026-02-08 13:00:00
7218,17,Misty,Ruta 1,28,341,True,2026-03-28 22:00:00
7219,98,Ash,Monte Moon,30,195,False,2026-06-07 08:00:00
7220,187,Ash,Zona Safari,62,310,True,2026-03-03 16:00:00
7221,58,Misty,Ruta 1,14,98,True,2026-03-14 04:00:00
7222,15,Leaf,Isla Canela,50,890,False,2026-05-07 18:00:00
7223,125,Brock,Monte Moon,61,1049,False,2026-03-02 06:00:00
7224,67,Brock,Monte Moon,4,56,False,2026-05-18 07:00:00
7225,15,Red,Cueva Celeste,42,747,False,2026-05-18 17:00:00
7226,193,Misty,Cueva Celeste,66,514,False,2026-04-10 18:00:00
7227,133,Brock,Bosque Verde,34,221,True,2026-01-11 01:00:00
7228,11,Misty,Isla Canela,65,468,True,2026-03-27 15:00:00
7229,173,Ash,Cueva Celeste,45,198,True,2026-03-29 15:00:00
7230,166,Leaf,Zona Safari,29,397,True,2026-02-14 21:00:00
7231,69,Red,Ruta 1,58,348,False,2026-06-10 22:00:00
7232,116,Misty,Isla Canela,19,112,True,2026-02-26 02:00:00
7233,129,Ash,Bosque Verde,34,136,False,2026-05-16 08:00:00
7234,93,Misty,Bosque Verde,17,241,True,2026-04-11 16:00:00
7235,17,Brock,Isla Canela,60,732,True,2026-03-09 12:00:00
7236,47,Red,Monte Moon,25,355,True,2026-01-25 02:00:00
7237,1,Misty,Monte Moon,52,332,False,2026-04-12 02:00:00
7238,8,Leaf,Isla Canela,11,156,False,2026-01-13 23:00:00
7239,149,Leaf,Ruta 1,26,702,True,2026-05-08 11:00:00
7240,160,Blue,Ruta 1,2,47,True,2026-05-08 04:00:00
7241,113,Leaf,Zona Safari,90,3555,True,2026-01-25 06:00:00
7242,21,Leaf,Ruta 1,99,514,True,2026-01-14 15:00:00
7243,50,Ash,Cueva Celeste,72,381,True,2026-02-23 02:00:00
7244,58,Leaf,Bosque Verde,83,581,True,2026-05-18 18:00:00
7245,16,Misty,Zona Safari,46,229,True,2026-03-14 23:00:00
7246,19,Misty,Zona Safari,2,10,True,2026-05-21 07:00:00
7247,144,Red,Cueva Celeste,50,1305,False,2026-02-09 16:00:00
7248,76,Misty,Cueva Celeste,1,22,True,2026-06-09 18:00:00
7249,170,Red,Ruta 1,18,118,False,2026-06-17 08:00:00
7250,4,Misty,Isla Canela,53,328,True,2026-03-26 14:00:00
7251,112,Red,Zona Safari,99,1683,False,2026-03-26 02:00:00
7252,39,Leaf,Isla Canela,56,532,True,2026-06-05 18:00:00
7253,181,Blue,Zona Safari,17,391,True,2026-03-31 00:00:00
7254,58,Brock,Zona Safari,2,14,True,2026-03-29 00:00:00
7255,112,Leaf,Monte Moon,23,390,True,2026-06-16 14:00:00
7256,192,Leaf,Ruta 1,39,581,False,2026-05-22 03:00:00
7257,122,Leaf,Bosque Verde,96,1545,True,2026-01-07 06:00:00
7258,127,Leaf,Zona Safari,81,1417,True,2026-06-10 20:00:00
7259,140,Red,Monte Moon,63,447,False,2026-02-06 20:00:00
7260,10,Misty,Isla Canela,30,117,False,2026-02-20 07:00:00
7261,117,Ash,Isla Canela,66,1016,True,2026-01-30 19:00:00
7262,167,Misty,Zona Safari,87,434,True,2026-05-29 10:00:00
7263,81,Ash,Monte Moon,69,448,True,2026-04-11 14:00:00
7264,45,Brock,Monte Moon,6,132,True,2026-06-02 14:00:00
7265,69,Blue,Zona Safari,53,318,True,2026-03-03 09:00:00
7266,9,Ash,Bosque Verde,53,1266,False,2026-06-17 23:00:00
7267,29,Leaf,Monte Moon,60,330,True,2026-01-06 06:00:00
7268,80,Leaf,Cueva Celeste,66,1135,False,2026-04-18 05:00:00
7269,63,Blue,Cueva Celeste,18,111,False,2026-03-14 07:00:00
7270,39,Leaf,Isla Canela,90,855,False,2026-03-16 15:00:00
7271,25,Blue,Ruta 1,29,324,True,2026-06-23 08:00:00
7272,74,Leaf,Ruta 1,79,474,True,2026-01-04 10:00:00
7273,64,Leaf,Zona Safari,95,1330,False,2026-02-08 01:00:00
7274,163,Leaf,Monte Moon,62,322,False,2026-02-22 05:00:00
7275,112,Brock,Zona Safari,8,136,False,2026-03-12 03:00:00
7276,114,Misty,Monte Moon,75,652,True,2026-03-04 00:00:00
7277,150,Misty,Zona Safari,20,612,True,2026-04-09 23:00:00
7278,63,Misty,Bosque Verde,54,334,True,2026-02-25 02:00:00
7279,153,Red,Monte Moon,79,1121,True,2026-04-11 05:00:00
7280,132,Misty,Cueva Celeste,51,515,True,2026-04-16 07:00:00
7281,133,Leaf,Monte Moon,69,448,False,2026-04-18 20:00:00
7282,109,Leaf,Zona Safari,41,278,True,2026-05-20 15:00:00
7283,56,Leaf,Cueva Celeste,36,219,False,2026-06-29 03:00:00
7284,121,Leaf,Cueva Celeste,21,382,True,2026-05-26 09:00:00
7285,54,Ash,Bosque Verde,21,134,False,2026-05-02 10:00:00
7286,180,Brock,Zona Safari,51,652,True,2026-02-26 16:00:00
7287,169,Red,Cueva Celeste,34,819,True,2026-06-28 23:00:00
7288,172,Ash,Zona Safari,52,213,True,2026-03-26 16:00:00
7289,187,Misty,Ruta 1,74,370,True,2026-03-20 07:00:00
7290,17,Red,Isla Canela,87,1061,True,2026-03-31 05:00:00
7291,53,Red,Bosque Verde,26,400,True,2026-06-03 05:00:00
7292,45,Misty,Cueva Celeste,6,132,True,2026-06-23 09:00:00
7293,97,Red,Isla Canela,91,1537,True,2026-04-19 10:00:00
7294,90,Brock,Isla Canela,33,201,True,2026-03-20 14:00:00
7295,192,Leaf,Bosque Verde,23,342,False,2026-03-11 01:00:00
7296,137,Leaf,Monte Moon,98,774,True,2026-01-21 02:00:00
7297,89,Brock,Isla Canela,33,577,False,2026-03-06 01:00:00
7298,27,Blue,Ruta 1,7,42,True,2026-04-08 08:00:00
7299,154,Red,Isla Canela,34,802,True,2026-05-09 02:00:00
7300,17,Leaf,Cueva Celeste,16,195,True,2026-06-30 01:00:00
7301,150,Brock,Zona Safari,7,214,False,2026-06-26 10:00:00
7302,144,Ash,Monte Moon,51,1331,False,2026-03-30 15:00:00
7303,123,Leaf,Bosque Verde,38,380,False,2026-01-19 06:00:00
7304,12,Brock,Ruta 1,34,605,True,2026-05-14 16:00:00
7305,107,Ash,Isla Canela,9,143,True,2026-01-15 09:00:00
7306,100,Ash,Bosque Verde,7,46,True,2026-01-27 02:00:00
7307,197,Blue,Zona Safari,54,993,True,2026-03-16 19:00:00
7308,185,Brock,Zona Safari,37,532,False,2026-05-13 10:00:00
7309,86,Brock,Ruta 1,92,598,False,2026-01-13 01:00:00
7310,94,Brock,Monte Moon,81,1822,False,2026-01-02 13:00:00
7311,9,Blue,Isla Canela,74,1768,True,2026-01-09 21:00:00
7312,30,Brock,Bosque Verde,89,1139,False,2026-01-01 15:00:00
7313,110,Brock,Cueva Celeste,89,1530,True,2026-02-25 01:00:00
7314,156,Red,Isla Canela,64,908,False,2026-06-20 18:00:00
7315,72,Blue,Ruta 1,79,529,False,2026-04-22 00:00:00
7316,159,Leaf,Zona Safari,30,426,False,2026-05-23 05:00:00
7317,176,Ash,Zona Safari,94,1334,False,2026-06-19 11:00:00
7318,12,Leaf,Zona Safari,74,1317,False,2026-05-03 02:00:00
7319,181,Leaf,Bosque Verde,99,2277,False,2026-01-24 18:00:00
7320,154,Brock,Monte Moon,81,1911,False,2026-05-01 07:00:00
7321,151,Brock,Monte Moon,49,1323,False,2026-05-21 02:00:00
7322,174,Ash,Zona Safari,99,415,False,2026-01-31 09:00:00
7323,78,Blue,Cueva Celeste,77,1347,False,2026-04-11 13:00:00
7324,178,Red,Zona Safari,68,1122,False,2026-06-25 04:00:00
7325,168,Misty,Monte Moon,47,658,True,2026-06-18 23:00:00
7326,27,Misty,Isla Canela,39,234,False,2026-05-29 18:00:00
7327,101,Misty,Monte Moon,58,997,True,2026-03-01 04:00:00
7328,7,Red,Zona Safari,86,541,False,2026-02-12 03:00:00
7329,158,Misty,Bosque Verde,10,63,False,2026-02-18 18:00:00
7330,131,Ash,Ruta 1,71,1327,True,2026-06-24 08:00:00
7331,65,Misty,Cueva Celeste,50,1125,False,2026-02-06 11:00:00
7332,156,Leaf,Bosque Verde,55,781,True,2026-04-27 20:00:00
7333,23,Brock,Ruta 1,26,150,True,2026-06-28 10:00:00
7334,62,Brock,Ruta 1,17,391,False,2026-05-08 23:00:00
7335,58,Misty,Isla Canela,99,693,True,2026-04-24 10:00:00
7336,163,Leaf,Ruta 1,88,457,False,2026-01-02 10:00:00
7337,128,Ash,Ruta 1,86,1479,False,2026-03-31 17:00:00
7338,167,Leaf,Zona Safari,96,480,False,2026-01-15 23:00:00
7339,76,Blue,Isla Canela,71,1583,True,2026-01-13 11:00:00
7340,84,Brock,Bosque Verde,97,601,True,2026-06-25 01:00:00
7341,83,Red,Ruta 1,14,184,False,2026-05-04 04:00:00
7342,27,Ash,Isla Canela,34,204,False,2026-04-19 05:00:00
7343,173,Leaf,Bosque Verde,31,136,False,2026-03-26 12:00:00
7344,170,Brock,Zona Safari,27,178,True,2026-06-20 07:00:00
7345,73,Blue,Monte Moon,31,558,True,2026-06-24 01:00:00
7346,163,Blue,Cueva Celeste,99,514,True,2026-06-04 12:00:00
7347,87,Red,Bosque Verde,26,431,True,2026-05-20 01:00:00
7348,45,Red,Monte Moon,22,486,True,2026-03-03 22:00:00
7349,64,Red,Ruta 1,84,1176,False,2026-03-08 12:00:00
7350,104,Red,Bosque Verde,78,499,True,2026-01-29 14:00:00
7351,185,Blue,Ruta 1,26,374,False,2026-01-10 03:00:00
7352,35,Misty,Monte Moon,44,497,False,2026-04-23 22:00:00
7353,90,Ash,Bosque Verde,81,494,True,2026-02-18 09:00:00
7354,188,Brock,Bosque Verde,24,285,True,2026-05-07 00:00:00
7355,75,Leaf,Cueva Celeste,86,1178,True,2026-03-21 15:00:00
7356,91,Misty,Monte Moon,25,460,True,2026-05-18 15:00:00
7357,139,Misty,Ruta 1,71,1228,True,2026-03-02 20:00:00
7358,153,Ash,Monte Moon,25,355,False,2026-01-29 23:00:00
7359,172,Brock,Isla Canela,10,41,True,2026-06-29 09:00:00
7360,46,Red,Ruta 1,36,205,False,2026-02-11 19:00:00
7361,99,Ash,Ruta 1,35,581,False,2026-02-14 17:00:00
7362,84,Leaf,Ruta 1,73,452,True,2026-01-09 20:00:00
7363,15,Red,Isla Canela,34,605,True,2026-02-04 17:00:00
7364,123,Brock,Bosque Verde,80,800,False,2026-02-01 16:00:00
7365,27,Red,Cueva Celeste,42,252,True,2026-05-22 20:00:00
7366,174,Blue,Ruta 1,29,121,False,2026-03-02 11:00:00
7367,122,Leaf,Cueva Celeste,38,611,False,2026-01-29 05:00:00
7368,158,Red,Isla Canela,24,151,False,2026-02-27 16:00:00
7369,164,Ash,Isla Canela,53,837,False,2026-03-27 20:00:00
7370,133,Misty,Cueva Celeste,68,442,True,2026-06-08 00:00:00
7371,146,Misty,Zona Safari,31,809,True,2026-05-11 13:00:00
7372,152,Blue,Bosque Verde,9,57,False,2026-04-26 13:00:00
7373,143,Red,Ruta 1,61,1152,False,2026-04-29 08:00:00
7374,96,Red,Ruta 1,39,257,True,2026-04-13 09:00:00
7375,92,Red,Ruta 1,5,31,True,2026-03-24 18:00:00
7376,86,Brock,Cueva Celeste,13,84,True,2026-05-27 08:00:00
7377,61,Misty,Monte Moon,77,1039,True,2026-04-27 20:00:00
7378,77,Misty,Isla Canela,11,90,True,2026-03-18 17:00:00
7379,81,Leaf,Ruta 1,50,325,False,2026-04-04 16:00:00
7380,127,Red,Isla Canela,75,1312,True,2026-06-07 13:00:00
7381,23,Blue,Cueva Celeste,22,127,True,2026-06-22 03:00:00
7382,91,Brock,Isla Canela,29,533,True,2026-03-17 12:00:00
7383,22,Red,Monte Moon,11,170,True,2026-04-25 18:00:00
7384,40,Leaf,Ruta 1,55,1078,True,2026-05-13 13:00:00
7385,157,Ash,Cueva Celeste,29,696,False,2026-05-10 23:00:00
7386,91,Leaf,Isla Canela,9,165,True,2026-05-14 03:00:00
7387,118,Brock,Isla Canela,27,172,False,2026-02-04 17:00:00
7388,174,Blue,Cueva Celeste,24,100,True,2026-02-23 20:00:00
7389,136,Brock,Ruta 1,63,1159,True,2026-01-27 00:00:00
7390,45,Brock,Monte Moon,11,243,False,2026-06-18 15:00:00
7391,125,Brock,Bosque Verde,8,137,False,2026-01-01 12:00:00
7392,99,Ash,Monte Moon,62,1029,True,2026-06-04 04:00:00
7393,30,Red,Zona Safari,22,281,False,2026-01-19 05:00:00
7394,148,Blue,Ruta 1,23,338,True,2026-02-15 15:00:00
7395,3,Ash,Isla Canela,55,1298,True,2026-04-25 13:00:00
7396,86,Misty,Bosque Verde,85,552,False,2026-01-16 08:00:00
7397,183,Brock,Monte Moon,3,26,True,2026-05-29 23:00:00
7398,2,Ash,Cueva Celeste,62,880,False,2026-02-16 08:00:00
7399,160,Blue,Zona Safari,25,597,True,2026-01-29 04:00:00
7400,86,Red,Ruta 1,18,117,False,2026-05-30 13:00:00
7401,83,Brock,Ruta 1,36,475,True,2026-05-04 00:00:00
7402,173,Misty,Cueva Celeste,24,105,False,2026-05-08 03:00:00
